claim_id,loss_date,type,state,paid_usd
HIST-03123,2022-08-01,collision,IL,6196.06
HIST-03124,2024-06-02,liability,OH,10628.24
HIST-03125,2024-01-31,uninsured_motorist,IL,13644.16
HIST-03126,2024-02-16,collision,NY,3250.89
HIST-03127,2023-04-23,glass,IL,8804.75
HIST-03128,2023-12-25,comprehensive,IL,7684.92
HIST-03129,2022-08-04,comprehensive,OH,20461.94
HIST-03130,2022-03-07,comprehensive,FL,5768.44
HIST-03131,2023-03-20,glass,TX,4884.56
HIST-03132,2023-01-04,glass,WA,19494.36
HIST-03133,2022-11-09,uninsured_motorist,TX,5940.41
HIST-03134,2024-04-20,comprehensive,CA,21506.47
HIST-03135,2023-04-04,comprehensive,OH,14645.64
HIST-03136,2022-03-12,liability,FL,14521.88
HIST-03137,2022-01-18,collision,TX,17516.22
HIST-03138,2022-04-26,glass,IL,5081.51
HIST-03139,2022-07-28,liability,NY,19071.65
HIST-03140,2024-02-27,collision,PA,8540.28
HIST-03141,2023-09-04,liability,FL,3580.85
HIST-03142,2022-11-23,uninsured_motorist,TX,17482.25
HIST-03143,2023-12-31,liability,NY,14472.00
HIST-03144,2023-09-03,comprehensive,NC,750.39
HIST-03145,2022-11-04,uninsured_motorist,TX,5820.42
HIST-03146,2022-08-31,collision,NC,9712.25
HIST-03147,2024-02-16,liability,FL,10072.23
HIST-03148,2023-11-06,uninsured_motorist,NC,16270.81
HIST-03149,2023-05-06,liability,GA,13306.23
HIST-03150,2022-05-10,glass,NY,10538.19
HIST-03151,2023-08-21,comprehensive,GA,17441.52
HIST-03152,2023-08-31,comprehensive,NC,19007.17
HIST-03153,2023-10-05,uninsured_motorist,CA,9951.61
HIST-03154,2024-02-29,comprehensive,GA,18484.24
HIST-03155,2023-02-10,collision,WA,12722.79
HIST-03156,2023-11-25,uninsured_motorist,GA,2270.19
HIST-03157,2023-10-11,collision,NY,20284.07
HIST-03158,2023-11-24,liability,FL,9359.24
HIST-03159,2022-01-28,uninsured_motorist,OH,11816.05
HIST-03160,2022-08-05,liability,GA,13443.94
HIST-03161,2022-01-18,comprehensive,NC,652.78
HIST-03162,2023-10-13,glass,IL,14992.76
HIST-03163,2023-08-01,collision,TX,3901.03
HIST-03164,2023-03-19,liability,NY,13231.57
HIST-03165,2022-01-26,uninsured_motorist,TX,6410.42
HIST-03166,2023-04-24,uninsured_motorist,OH,3418.73
HIST-03167,2024-03-29,liability,NY,21255.40
HIST-03168,2022-04-09,liability,TX,21379.08
HIST-03169,2024-05-29,liability,WA,3502.12
HIST-03170,2022-08-26,liability,GA,19800.31
HIST-03171,2022-05-18,comprehensive,PA,5987.49
HIST-03172,2023-01-04,uninsured_motorist,OH,11928.49
HIST-03173,2023-01-03,liability,TX,7295.53
HIST-03174,2022-05-10,uninsured_motorist,OH,17904.89
HIST-03175,2022-12-12,glass,NC,17231.01
HIST-03176,2023-04-26,uninsured_motorist,FL,8489.20
HIST-03177,2023-08-08,uninsured_motorist,NY,19820.07
HIST-03178,2024-04-16,glass,WA,1179.16
HIST-03179,2022-09-03,collision,WA,21990.35
HIST-03180,2023-09-14,collision,TX,19067.67
HIST-03181,2022-01-19,liability,TX,7596.01
HIST-03182,2022-03-30,glass,FL,1249.28
HIST-03183,2022-08-01,uninsured_motorist,WA,10484.69
HIST-03184,2023-07-09,liability,GA,1595.42
HIST-03185,2022-06-25,liability,CA,518.21
HIST-03186,2022-08-03,liability,WA,13548.67
HIST-03187,2022-04-06,glass,FL,17965.77
HIST-03188,2023-11-01,collision,NC,13451.56
HIST-03189,2022-09-30,glass,IL,11167.06
HIST-03190,2023-06-25,comprehensive,NY,4521.11
HIST-03191,2022-03-06,comprehensive,TX,4276.58
HIST-03192,2022-05-17,comprehensive,CA,11042.71
HIST-03193,2022-04-08,liability,IL,7756.83
HIST-03194,2022-09-30,glass,FL,1119.12
HIST-03195,2023-04-25,collision,GA,5042.16
HIST-03196,2022-10-18,glass,IL,1145.00
HIST-03197,2023-10-20,liability,GA,1763.96
HIST-03198,2022-09-17,uninsured_motorist,WA,20256.77
HIST-03199,2022-04-20,liability,GA,12906.44
HIST-03200,2023-11-21,comprehensive,IL,11910.09
HIST-03201,2023-08-20,comprehensive,PA,5214.23
HIST-03202,2023-01-20,liability,IL,16778.54
HIST-03203,2023-06-30,uninsured_motorist,FL,21772.11
HIST-03204,2022-02-23,glass,CA,4423.70
HIST-03205,2022-04-27,glass,NY,6327.62
HIST-03206,2023-01-05,collision,NY,5724.12
HIST-03207,2024-05-29,liability,PA,7416.30
HIST-03208,2022-08-12,comprehensive,GA,11509.63
HIST-03209,2023-03-08,glass,GA,13226.84
HIST-03210,2024-04-21,glass,NC,4437.83
HIST-03211,2022-09-29,collision,TX,4323.90
HIST-03212,2022-08-18,liability,PA,595.61
HIST-03213,2022-09-10,liability,CA,4099.13
HIST-03214,2023-02-14,collision,GA,10500.94
HIST-03215,2023-11-16,glass,CA,19102.47
HIST-03216,2022-03-09,collision,NC,2698.35
HIST-03217,2023-09-18,uninsured_motorist,CA,12037.39
HIST-03218,2023-03-18,collision,CA,8271.83
HIST-03219,2022-09-23,liability,TX,11796.18
HIST-03220,2023-03-12,uninsured_motorist,OH,16893.58
HIST-03221,2024-03-23,glass,PA,9334.55
HIST-03222,2023-07-22,uninsured_motorist,TX,16285.88
HIST-03223,2022-07-06,glass,WA,20235.95
HIST-03224,2022-11-06,comprehensive,PA,19478.71
HIST-03225,2024-04-25,glass,NC,17407.80
HIST-03226,2022-08-26,comprehensive,NC,16284.03
HIST-03227,2023-01-10,comprehensive,WA,5399.37
HIST-03228,2022-02-04,uninsured_motorist,CA,15788.27
HIST-03229,2023-06-13,liability,NY,19441.99
HIST-03230,2022-11-06,glass,TX,12430.29
HIST-03231,2024-03-24,collision,FL,11934.62
HIST-03232,2024-01-03,glass,GA,13061.14
HIST-03233,2023-03-30,liability,CA,3631.96
HIST-03234,2023-10-09,glass,GA,8204.55
HIST-03235,2024-06-13,collision,CA,8717.20
HIST-03236,2022-04-01,collision,FL,8233.86
HIST-03237,2023-08-01,uninsured_motorist,CA,2518.48
HIST-03238,2022-05-10,collision,NY,3969.50
HIST-03239,2023-11-01,uninsured_motorist,GA,15856.24
HIST-03240,2024-05-26,liability,IL,16608.16
HIST-03241,2022-07-10,glass,NY,4366.60
HIST-03242,2024-03-10,liability,GA,8658.27
HIST-03243,2024-05-17,uninsured_motorist,TX,21810.75
HIST-03244,2022-10-03,collision,NY,17861.40
HIST-03245,2022-12-15,liability,OH,17934.34
HIST-03246,2022-01-19,comprehensive,FL,5131.35
HIST-03247,2024-05-01,uninsured_motorist,IL,5946.05
HIST-03248,2023-02-25,liability,CA,10518.81
HIST-03249,2024-05-29,liability,GA,20044.76
HIST-03250,2022-02-07,comprehensive,TX,18991.40
HIST-03251,2024-02-26,uninsured_motorist,OH,20006.43
HIST-03252,2023-12-09,collision,GA,6970.64
HIST-03253,2022-08-14,comprehensive,TX,10384.90
HIST-03254,2023-11-21,uninsured_motorist,NY,917.88
HIST-03255,2022-09-13,glass,FL,20560.54
HIST-03256,2023-05-01,uninsured_motorist,IL,976.12
HIST-03257,2023-03-22,liability,NC,17945.31
HIST-03258,2022-08-12,comprehensive,WA,19492.18
HIST-03259,2024-02-02,glass,TX,15221.41
HIST-03260,2023-09-29,collision,OH,19474.83
HIST-03261,2022-03-01,liability,TX,11145.64
HIST-03262,2023-07-16,comprehensive,OH,6452.46
HIST-03263,2024-04-12,liability,PA,19283.78
HIST-03264,2022-11-06,liability,NC,20977.46
HIST-03265,2024-05-24,liability,NC,1611.66
HIST-03266,2023-05-31,uninsured_motorist,GA,13789.96
HIST-03267,2022-12-21,comprehensive,PA,2971.18
HIST-03268,2023-03-19,glass,WA,1897.98
HIST-03269,2022-10-27,liability,NY,10865.18
HIST-03270,2022-12-01,liability,TX,8122.86
HIST-03271,2023-07-20,liability,TX,6261.28
HIST-03272,2023-11-01,collision,OH,15235.06
HIST-03273,2022-10-10,comprehensive,GA,19858.83
HIST-03274,2023-08-31,uninsured_motorist,OH,18565.98
HIST-03275,2023-01-13,liability,CA,21503.56
HIST-03276,2023-12-04,collision,WA,5182.15
HIST-03277,2024-04-12,liability,TX,6102.26
HIST-03278,2022-07-18,uninsured_motorist,GA,18403.64
HIST-03279,2022-07-21,liability,GA,16571.28
HIST-03280,2022-06-21,liability,PA,21220.33
HIST-03281,2022-10-21,collision,NY,3736.03
HIST-03282,2022-03-12,glass,WA,16048.88
HIST-03283,2022-09-18,collision,GA,18424.15
HIST-03284,2023-09-29,uninsured_motorist,PA,12421.09
HIST-03285,2024-03-24,comprehensive,TX,10354.45
HIST-03286,2023-05-18,liability,FL,14674.32
HIST-03287,2023-10-23,collision,FL,19065.42
HIST-03288,2022-07-19,comprehensive,NY,15086.88
HIST-03289,2024-02-26,collision,NY,8959.98
HIST-03290,2023-05-28,uninsured_motorist,TX,18512.38
HIST-03291,2024-05-12,glass,TX,489.82
HIST-03292,2022-05-18,glass,GA,11737.81
HIST-03293,2023-05-11,liability,NC,10612.28
HIST-03294,2022-10-12,collision,OH,3493.21
HIST-03295,2023-05-04,comprehensive,CA,21601.41
HIST-03296,2023-02-11,collision,WA,5547.15
HIST-03297,2023-07-17,comprehensive,OH,12689.55
HIST-03298,2023-04-11,comprehensive,PA,1153.56
HIST-03299,2022-06-05,collision,NC,12893.89
HIST-03300,2022-09-02,glass,FL,17211.01
HIST-03301,2024-05-19,comprehensive,TX,16420.13
HIST-03302,2022-11-06,liability,OH,4208.00
HIST-03303,2024-03-20,comprehensive,CA,7884.89
HIST-03304,2023-11-29,collision,OH,15272.17
HIST-03305,2023-08-11,collision,GA,17930.47
HIST-03306,2023-09-28,uninsured_motorist,IL,8049.20
HIST-03307,2023-06-20,liability,GA,7104.67
HIST-03308,2022-05-22,collision,TX,2084.31
HIST-03309,2023-07-31,glass,TX,18122.89
HIST-03310,2022-01-20,glass,PA,16454.16
HIST-03311,2022-04-07,glass,CA,879.38
HIST-03312,2023-10-07,liability,TX,10439.81
HIST-03313,2022-04-11,glass,CA,19853.81
HIST-03314,2023-08-13,collision,OH,569.93
HIST-03315,2024-04-24,glass,NY,12614.06
HIST-03316,2023-12-30,uninsured_motorist,NY,3686.72
HIST-03317,2023-12-11,glass,IL,15043.35
HIST-03318,2023-03-18,liability,CA,3000.42
HIST-03319,2023-03-07,comprehensive,TX,5975.68
HIST-03320,2023-03-08,uninsured_motorist,NY,13494.35
HIST-03321,2022-08-04,collision,GA,421.11
HIST-03322,2024-03-23,glass,CA,4149.52
HIST-03323,2024-04-23,uninsured_motorist,NY,7167.90
HIST-03324,2023-08-04,uninsured_motorist,GA,17118.27
HIST-03325,2022-08-05,collision,FL,829.94
HIST-03326,2024-04-09,comprehensive,CA,21159.57
HIST-03327,2022-03-10,liability,GA,10129.88
HIST-03328,2022-12-19,glass,TX,13779.96
HIST-03329,2024-04-14,uninsured_motorist,OH,4290.11
HIST-03330,2023-12-24,glass,CA,15141.82
HIST-03331,2022-05-28,liability,TX,4544.13
HIST-03332,2022-08-16,comprehensive,OH,18656.67
HIST-03333,2023-11-08,uninsured_motorist,IL,17144.33
HIST-03334,2022-02-16,collision,IL,16525.50
HIST-03335,2023-10-07,liability,IL,14700.71
HIST-03336,2024-01-19,liability,GA,10650.07
HIST-03337,2022-02-06,liability,CA,4144.96
HIST-03338,2022-08-07,comprehensive,CA,19305.45
HIST-03339,2023-06-05,collision,FL,11291.99
HIST-03340,2024-05-06,collision,TX,10896.43
HIST-03341,2023-03-20,collision,NC,3079.14
HIST-03342,2023-01-04,glass,IL,16187.31
HIST-03343,2024-05-14,glass,IL,3089.32
HIST-03344,2022-01-16,uninsured_motorist,GA,8365.82
HIST-03345,2022-08-24,collision,OH,6627.99
HIST-03346,2022-03-24,uninsured_motorist,NC,3702.78
HIST-03347,2022-11-25,uninsured_motorist,WA,13325.09
HIST-03348,2022-12-31,comprehensive,OH,17439.36
HIST-03349,2023-11-08,comprehensive,NC,12834.65
HIST-03350,2023-02-20,collision,TX,19016.94
HIST-03351,2023-09-24,glass,FL,2177.72
HIST-03352,2023-09-21,glass,NC,9028.66
HIST-03353,2023-06-02,uninsured_motorist,OH,9887.81
HIST-03354,2024-01-19,glass,FL,18417.73
HIST-03355,2022-03-19,comprehensive,TX,3262.20
HIST-03356,2023-05-23,liability,IL,19495.44
HIST-03357,2023-03-17,uninsured_motorist,NY,17370.33
HIST-03358,2022-11-17,uninsured_motorist,WA,17567.05
HIST-03359,2024-03-27,collision,IL,9822.28
HIST-03360,2024-01-09,collision,PA,15016.62
HIST-03361,2024-04-28,liability,FL,16537.97
HIST-03362,2022-10-04,glass,TX,17487.73
HIST-03363,2023-02-16,liability,GA,2345.24
HIST-03364,2023-12-30,glass,WA,8062.68
HIST-03365,2022-08-13,glass,FL,10853.50
HIST-03366,2023-05-05,glass,NC,15735.99
HIST-03367,2022-01-14,liability,TX,18215.16
HIST-03368,2022-12-17,liability,GA,6709.19
HIST-03369,2023-09-19,liability,WA,7398.06
HIST-03370,2022-02-15,glass,WA,20088.35
HIST-03371,2022-08-18,comprehensive,FL,1948.61
HIST-03372,2024-01-16,liability,FL,19792.27
HIST-03373,2022-02-11,collision,WA,14691.65
HIST-03374,2024-02-05,liability,NC,9120.61
HIST-03375,2022-01-18,collision,IL,19778.85
HIST-03376,2023-04-02,comprehensive,IL,6541.51
HIST-03377,2022-07-09,comprehensive,TX,8556.57
HIST-03378,2023-08-04,glass,OH,9659.53
HIST-03379,2022-04-29,uninsured_motorist,NY,11173.69
HIST-03380,2023-01-25,liability,NC,20348.47
HIST-03381,2022-01-24,collision,OH,15540.41
HIST-03382,2024-05-24,comprehensive,PA,3471.92
HIST-03383,2022-08-02,comprehensive,GA,6649.27
HIST-03384,2022-01-09,comprehensive,OH,9883.00
HIST-03385,2024-03-13,collision,TX,16304.69
HIST-03386,2024-02-28,liability,NY,10224.25
HIST-03387,2023-11-29,liability,PA,8181.95
HIST-03388,2023-05-10,uninsured_motorist,FL,11395.57
HIST-03389,2022-08-25,liability,PA,12799.78
HIST-03390,2024-01-20,comprehensive,FL,5434.89
HIST-03391,2022-04-08,liability,NC,17229.35
HIST-03392,2022-06-10,glass,TX,7252.28
HIST-03393,2022-05-11,glass,GA,21117.46
HIST-03394,2024-02-04,liability,WA,5700.05
HIST-03395,2023-03-23,glass,OH,8876.11
HIST-03396,2022-08-18,comprehensive,CA,20432.26
HIST-03397,2024-02-03,collision,OH,15722.02
HIST-03398,2024-04-15,comprehensive,FL,9345.07
HIST-03399,2023-10-27,collision,NY,8403.78
HIST-03400,2024-03-27,collision,GA,20847.71
HIST-03401,2023-05-27,uninsured_motorist,NY,10088.77
HIST-03402,2023-04-21,uninsured_motorist,TX,12614.49
HIST-03403,2023-05-02,glass,NY,20818.67
HIST-03404,2022-03-09,glass,GA,4039.60
HIST-03405,2023-06-10,glass,CA,3789.44
HIST-03406,2022-08-08,collision,CA,19611.74
HIST-03407,2023-04-15,comprehensive,OH,13501.81
HIST-03408,2024-02-03,collision,GA,15739.88
HIST-03409,2024-03-22,uninsured_motorist,IL,19025.68
HIST-03410,2022-01-01,comprehensive,NY,14307.62
HIST-03411,2023-07-13,uninsured_motorist,FL,15936.25
HIST-03412,2022-05-28,uninsured_motorist,NY,6332.42
HIST-03413,2024-02-17,glass,IL,19814.38
HIST-03414,2022-05-25,comprehensive,NY,18262.96
HIST-03415,2022-09-09,collision,FL,3773.63
HIST-03416,2023-11-10,glass,NC,18382.60
HIST-03417,2024-01-10,comprehensive,PA,12710.86
HIST-03418,2023-01-26,glass,IL,6313.41
HIST-03419,2022-02-02,collision,IL,18335.15
HIST-03420,2022-05-28,liability,NY,19090.16
HIST-03421,2022-09-28,collision,TX,18326.33
HIST-03422,2024-01-06,comprehensive,OH,3843.06
HIST-03423,2023-09-28,uninsured_motorist,NY,5861.15
HIST-03424,2024-02-12,liability,TX,20086.54
HIST-03425,2023-02-21,collision,NC,21314.25
HIST-03426,2022-09-14,collision,PA,12499.84
HIST-03427,2022-09-04,liability,GA,14524.92
HIST-03428,2023-09-21,collision,NC,1040.21
HIST-03429,2022-02-02,collision,PA,21586.65
HIST-03430,2022-01-11,glass,CA,16546.55
HIST-03431,2023-01-19,liability,GA,12518.83
HIST-03432,2024-04-21,comprehensive,NY,15688.71
HIST-03433,2023-06-19,glass,PA,8636.05
HIST-03434,2022-03-27,liability,FL,21715.31
HIST-03435,2023-09-08,collision,WA,18851.49
HIST-03436,2023-06-20,liability,NY,16278.92
HIST-03437,2022-02-03,liability,NY,10087.38
HIST-03438,2024-02-28,glass,CA,2241.26
HIST-03439,2022-12-21,liability,PA,16877.98
HIST-03440,2023-10-24,liability,OH,12505.32
HIST-03441,2023-07-06,collision,NC,14784.14
HIST-03442,2022-08-10,uninsured_motorist,FL,21381.09
HIST-03443,2024-05-21,liability,WA,11831.68
HIST-03444,2024-05-04,liability,NY,10795.90
HIST-03445,2023-05-12,comprehensive,CA,10767.05
HIST-03446,2022-10-01,comprehensive,CA,13814.19
HIST-03447,2022-01-13,comprehensive,PA,5309.49
HIST-03448,2022-09-21,liability,OH,13433.78
HIST-03449,2023-06-13,glass,NY,4800.65
HIST-03450,2022-02-26,collision,TX,9475.29
HIST-03451,2023-11-07,comprehensive,IL,16319.35
HIST-03452,2024-05-11,glass,NC,6927.86
HIST-03453,2023-07-20,comprehensive,CA,10510.63
HIST-03454,2022-10-21,liability,NC,11557.88
HIST-03455,2024-06-07,comprehensive,CA,7586.67
HIST-03456,2024-03-14,uninsured_motorist,IL,14342.96
HIST-03457,2023-12-17,glass,NY,21365.69
HIST-03458,2024-02-09,liability,CA,12585.73
HIST-03459,2024-05-19,collision,NY,2831.16
HIST-03460,2022-03-13,collision,IL,16916.95
HIST-03461,2023-08-01,uninsured_motorist,FL,14984.99
HIST-03462,2022-04-07,glass,IL,17464.40
HIST-03463,2022-03-07,glass,CA,15894.88
HIST-03464,2022-02-07,uninsured_motorist,GA,14034.30
HIST-03465,2023-02-04,collision,PA,8325.56
HIST-03466,2024-03-04,collision,NC,14666.84
HIST-03467,2024-05-24,comprehensive,NY,20458.68
HIST-03468,2022-03-19,comprehensive,IL,15036.68
HIST-03469,2024-04-02,uninsured_motorist,NY,12866.44
HIST-03470,2024-02-17,uninsured_motorist,FL,6719.58
HIST-03471,2022-12-26,uninsured_motorist,FL,535.23
HIST-03472,2022-09-11,uninsured_motorist,PA,10586.58
HIST-03473,2023-03-26,comprehensive,NY,14228.31
HIST-03474,2022-01-02,comprehensive,NY,4557.79
HIST-03475,2023-12-22,uninsured_motorist,PA,6065.35
HIST-03476,2024-06-17,uninsured_motorist,PA,16747.65
HIST-03477,2022-02-11,comprehensive,NC,12589.83
HIST-03478,2023-01-08,liability,GA,15083.98
HIST-03479,2023-04-23,glass,PA,3841.04
HIST-03480,2024-01-23,uninsured_motorist,NC,20815.51
HIST-03481,2022-09-18,uninsured_motorist,IL,8120.23
HIST-03482,2023-05-26,liability,PA,1908.18
HIST-03483,2023-07-22,liability,WA,9230.94
HIST-03484,2024-05-12,uninsured_motorist,PA,11634.48
HIST-03485,2022-09-22,collision,OH,17550.08
HIST-03486,2022-05-16,liability,CA,17481.94
HIST-03487,2023-02-21,liability,OH,12153.34
HIST-03488,2022-11-10,collision,IL,288.87
HIST-03489,2024-02-05,comprehensive,GA,15878.25
HIST-03490,2022-07-24,collision,GA,1980.01
HIST-03491,2024-02-15,uninsured_motorist,NC,20787.89
HIST-03492,2022-05-18,comprehensive,TX,19564.33
HIST-03493,2022-05-14,collision,WA,18103.19
HIST-03494,2023-07-06,uninsured_motorist,FL,10910.43
HIST-03495,2023-07-12,uninsured_motorist,TX,16018.30
HIST-03496,2022-07-30,liability,NC,12173.51
HIST-03497,2022-02-11,liability,IL,7452.63
HIST-03498,2024-06-02,comprehensive,NC,1490.13
HIST-03499,2022-11-07,collision,PA,5363.13
HIST-03500,2024-03-24,uninsured_motorist,PA,10082.49
HIST-03501,2024-02-01,comprehensive,PA,4191.43
HIST-03502,2023-12-31,comprehensive,NC,13590.60
HIST-03503,2023-06-08,collision,WA,6645.35
HIST-03504,2023-03-08,liability,WA,20740.40
HIST-03505,2022-10-17,comprehensive,CA,11900.43
HIST-03506,2023-03-01,collision,IL,17771.46
HIST-03507,2023-03-06,liability,NY,15775.70
HIST-03508,2022-04-12,uninsured_motorist,WA,6244.44
HIST-03509,2024-02-18,glass,CA,8975.50
HIST-03510,2023-03-31,uninsured_motorist,TX,15898.76
HIST-03511,2024-03-16,liability,IL,12768.30
HIST-03512,2023-04-06,uninsured_motorist,CA,7304.21
HIST-03513,2023-04-06,collision,FL,17185.57
HIST-03514,2023-08-21,liability,WA,7476.01
HIST-03515,2023-01-21,uninsured_motorist,GA,5354.53
HIST-03516,2023-09-16,comprehensive,WA,12346.11
HIST-03517,2022-04-08,collision,OH,19639.98
HIST-03518,2022-07-19,collision,NC,1111.56
HIST-03519,2023-09-03,uninsured_motorist,GA,8685.98
HIST-03520,2023-06-11,comprehensive,WA,3400.61
HIST-03521,2022-06-03,collision,OH,20100.68
HIST-03522,2022-11-24,liability,CA,18734.71
HIST-03523,2023-06-10,comprehensive,GA,9177.30
HIST-03524,2023-11-30,collision,FL,11903.78
HIST-03525,2024-06-04,collision,IL,7148.89
HIST-03526,2022-09-24,collision,OH,13249.33
HIST-03527,2022-10-28,collision,NY,12447.67
HIST-03528,2023-04-29,collision,NY,11170.46
HIST-03529,2024-05-22,comprehensive,GA,5495.37
HIST-03530,2022-04-07,comprehensive,NY,14506.70
HIST-03531,2023-07-04,liability,PA,16027.69
HIST-03532,2023-07-12,liability,IL,11047.24
HIST-03533,2022-10-03,collision,GA,16888.08
HIST-03534,2022-01-06,glass,PA,15234.97
HIST-03535,2022-07-17,glass,NY,15945.14
HIST-03536,2023-08-01,uninsured_motorist,GA,17849.07
HIST-03537,2023-02-25,glass,NC,13198.67
HIST-03538,2022-06-25,comprehensive,OH,17213.74
HIST-03539,2023-01-13,glass,WA,2599.34
HIST-03540,2023-06-15,glass,OH,13095.43
HIST-03541,2024-03-24,glass,IL,6734.32
HIST-03542,2022-04-15,comprehensive,CA,10733.12
HIST-03543,2024-03-14,uninsured_motorist,TX,4245.27
HIST-03544,2022-09-13,collision,GA,6134.75
HIST-03545,2022-09-07,collision,CA,16011.31
HIST-03546,2023-10-10,comprehensive,PA,4180.40
HIST-03547,2022-02-24,comprehensive,OH,13225.18
HIST-03548,2022-12-19,uninsured_motorist,NY,14237.56
HIST-03549,2023-07-13,collision,PA,1822.36
HIST-03550,2022-02-11,liability,IL,710.12
HIST-03551,2023-01-21,uninsured_motorist,GA,18933.73
HIST-03552,2024-02-10,glass,FL,12628.37
HIST-03553,2023-07-18,glass,IL,10684.97
HIST-03554,2022-12-29,comprehensive,GA,13942.61
HIST-03555,2023-07-23,collision,CA,21466.46
HIST-03556,2024-03-07,collision,NC,16927.14
HIST-03557,2024-01-02,uninsured_motorist,NC,11042.83
HIST-03558,2023-06-03,comprehensive,IL,3066.20
HIST-03559,2022-03-12,liability,WA,17876.50
HIST-03560,2022-10-28,glass,FL,11463.82
HIST-03561,2023-12-04,glass,CA,21111.87
HIST-03562,2022-09-18,uninsured_motorist,IL,5330.46
HIST-03563,2023-02-05,glass,PA,10870.04
HIST-03564,2023-09-02,liability,OH,20402.24
HIST-03565,2023-06-12,uninsured_motorist,TX,2362.43
HIST-03566,2022-12-31,collision,NC,21709.84
HIST-03567,2023-03-19,uninsured_motorist,OH,1223.66
HIST-03568,2022-09-21,collision,IL,1961.85
HIST-03569,2024-01-09,uninsured_motorist,OH,8943.99
HIST-03570,2022-02-23,glass,FL,10520.96
HIST-03571,2022-12-18,glass,NY,266.31
HIST-03572,2023-05-04,liability,FL,8289.38
HIST-03573,2022-08-02,glass,GA,1259.36
